Datetime, Aggregationtime, Station, Lat, Lon, Alt, Qualityflag, Ta_200, P_container_NRT, SD
"1998-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.1,78.0,"NaN"
"1998-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.1,42.5,"NaN"
"1998-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,63.4,"NaN"
"1998-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.2,97.2,"NaN"
"1998-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,73.2,"NaN"
"1998-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,61.5,"NaN"
"1998-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.6,116.8,"NaN"
"1998-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.7,147.8,"NaN"
"1998-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,108.3,"NaN"
"1998-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,66.1,"NaN"
"1999-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,70.5,"NaN"
"1999-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.5,146.9,"NaN"
"1999-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.7,62.4,"NaN"
"1999-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,75.5,"NaN"
"1999-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,153.9,"NaN"
"1999-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,108.3,"NaN"
"1999-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.7,90.0,"NaN"
"1999-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,81.3,"NaN"
"1999-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,54.3,"NaN"
"1999-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.4,68.5,"NaN"
"1999-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,74.2,"NaN"
"1999-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.4,130.6,"NaN"
"2000-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.1,62.2,"NaN"
"2000-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,94.1,"NaN"
"2000-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.5,140.9,"NaN"
"2000-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.5,24.3,"NaN"
"2000-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,161.4,"NaN"
"2000-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.9,35.8,"NaN"
"2000-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.8,100.7,"NaN"
"2000-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.9,74.6,"NaN"
"2000-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.0,90.1,"NaN"
"2000-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.5,55.2,"NaN"
"2000-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx","NaN","NaN","NaN"
"2000-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx","NaN","NaN","NaN"
"2001-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.4,"NaN","NaN"
"2001-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.8,63.5,"NaN"
"2001-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.5,163.9,"NaN"
"2001-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.7,82.2,"NaN"
"2001-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.6,55.9,"NaN"
"2001-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,105.7,"NaN"
"2001-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.6,71.4,"NaN"
"2001-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.4,53.4,"NaN"
"2001-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.2,154.0,"NaN"
"2001-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,81.2,"NaN"
"2001-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,102.5,"NaN"
"2001-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,78.3,"NaN"
"2002-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,11.3,"NaN"
"2002-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.0,70.4,"NaN"
"2002-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.3,78.9,"NaN"
"2002-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.3,46.1,"NaN"
"2002-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,138.4,"NaN"
"2002-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.4,73.8,"NaN"
"2002-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,143.7,"NaN"
"2002-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,172.8,"NaN"
"2002-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.6,123.7,"NaN"
"2002-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.2,"NaN","NaN"
"2002-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.9,"NaN",28.6
"2002-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.8,"NaN",14.4
"2003-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx","NaN","NaN","NaN"
"2003-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.1,26.6,115.4
"2003-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.8,23.8,191.0
"2003-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.8,42.9,197.1
"2003-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,88.3,166.4
"2003-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",19.0,74.9,281.0
"2003-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.1,68.1,254.1
"2003-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",20.4,46.7,260.3
"2003-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,44.9,203.5
"2003-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.8,93.7,118.2
"2003-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.2,41.3,82.3
"2003-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,43.6,66.7
"2004-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx","NaN","NaN","NaN"
"2004-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,37.5,82.1
"2004-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,35.6,133.0
"2004-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.6,39.4,163.1
"2004-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,83.9,184.7
"2004-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.8,50.5,201.8
"2004-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,94.1,190.6
"2004-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.5,87.5,180.3
"2004-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.9,48.2,164.1
"2004-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.9,107.1,81.2
"2004-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.0,33.3,37.0
"2004-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,59.3,62.3
"2005-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.6,68.3,78.5
"2005-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.6,79.4,50.5
"2005-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,83.5,122.2
"2005-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.6,78.9,127.8
"2005-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,87.4,175.5
"2005-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,56.6,223.6
"2005-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,99.8,157.0
"2005-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,97.4,154.8
"2005-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.4,78.7,157.6
"2005-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.6,52.9,154.3
"2005-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.0,39.6,73.2
"2005-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.1,64.2,40.4
"2006-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.5,18.0,92.0
"2006-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.3,36.7,60.1
"2006-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.1,100.2,79.1
"2006-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,106.1,111.6
"2006-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,112.3,163.3
"2006-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.4,70.7,220.4
"2006-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",20.0,112.8,289.4
"2006-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,107.1,94.5
"2006-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.3,58.7,173.3
"2006-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,37.5,144.2
"2006-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.3,30.3,83.5
"2006-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,35.1,97.9
"2007-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,67.7,47.8
"2007-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,81.7,93.5
"2007-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.9,68.7,146.3
"2007-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,4.2,308.5
"2007-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.7,191.4,198.5
"2007-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.3,153.3,193.3
"2007-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,85.0,211.8
"2007-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.0,119.9,181.7
"2007-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.5,63.4,132.9
"2007-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.8,22.2,130.1
"2007-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,99.4,64.1
"2007-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,79.1,61.7
"2008-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.3,50.0,72.7
"2008-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,22.1,171.2
"2008-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,72.4,103.3
"2008-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.0,98.0,98.8
"2008-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,45.7,217.3
"2008-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.4,77.0,197.3
"2008-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.9,141.7,205.6
"2008-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,97.3,201.1
"2008-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.4,44.8,118.7
"2008-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,77.1,98.4
"2008-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.7,36.0,90.1
"2008-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.2,69.1,49.8
"2009-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.8,28.1,87.5
"2009-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.6,72.0,47.3
"2009-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,94.7,64.8
"2009-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.1,21.2,182.6
"2009-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.7,143.4,184.8
"2009-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.6,148.5,183.5
"2009-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,153.3,199.0
"2009-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.1,81.1,241.0
"2009-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,53.6,161.6
"2009-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,102.9,88.6
"2009-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.0,85.6,65.7
"2009-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.6,93.8,44.5
"2010-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.4,44.4,33.5
"2010-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.4,35.8,57.3
"2010-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,49.3,136.6
"2010-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,11.1,189.4
"2010-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.0,127.8,90.7
"2010-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,105.8,182.5
"2010-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.9,153.7,259.4
"2010-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.6,148.0,154.0
"2010-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.6,57.6,166.6
"2010-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,34.2,114.2
"2010-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.2,65.7,57.2
"2010-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.5,143.3,25.3
"2011-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,77.5,47.6
"2011-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.1,13.3,77.2
"2011-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.5,29.9,183.9
"2011-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.4,38.9,250.8
"2011-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,60.7,265.6
"2011-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.6,67.2,172.6
"2011-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,154.1,183.9
"2011-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.8,66.3,227.0
"2011-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.1,59.2,192.7
"2011-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.6,71.3,165.4
"2011-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.2,0.4,118.8
"2011-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,171.3,43.8
